disease,gene,score
24,2089,1.765
6,2089,1.715
34,2089,1.703
53,2089,1.694
43,2089,1.687
39,2089,1.66
55,2089,1.654
20,2089,1.651
9,2089,1.642
22,2089,1.61
13,2089,1.586
68,2089,1.577
23,2089,1.556
64,2089,1.515
0,2089,1.434
70,2089,1.426
81,2089,1.256
79,2089,1.206
82,2089,1.189
7,2089,1.159
25,2089,1.112
21,2089,1.099
10,2089,1.095
89,2089,1.08
47,2089,1.078
48,2089,1.072
61,2089,1.045
54,2089,1.043
72,2089,1.035
60,2089,0.972
19,2089,0.888
50,2089,0.879
28,2089,0.873
59,2089,0.86
14,2089,0.859
1,2089,0.819
85,2089,0.783
66,2089,0.746
75,2089,0.734
90,2089,0.696
52,2089,0.669
77,2089,0.632
36,2089,0.626
41,2089,0.583
58,2089,0.569
51,2089,0.533
71,2391,0.658
38,2391,0.566
66,2391,0.555
50,2391,0.551
8,5984,3.029
50,5984,2.854
38,5984,2.526
71,5984,2.156
70,5984,2.152
82,5984,2.078
63,5984,2.065
14,5984,2.022
43,5984,1.94
44,5984,1.906
55,5984,1.897
85,5984,1.894
1,5984,1.883
75,5984,1.769
79,5984,1.74
7,5984,1.734
24,5984,1.67
64,5984,1.599
47,5984,1.579
31,5984,1.576
66,5984,1.556
30,5984,1.485
3,5984,1.484
11,5984,1.476
19,5984,1.434
56,5984,1.425
65,5984,1.418
25,5984,1.412
26,5984,1.409
73,5984,1.396
21,5984,1.36
4,5984,1.333
6,5984,1.309
48,5984,1.304
61,5984,1.287
68,5984,1.268
34,5984,1.222
10,5984,1.192
88,5984,1.166
89,5984,1.154
81,5984,1.104
83,5984,1.088
54,5984,1.067
2,5984,1.059
39,5984,1.035
72,5984,1.009
90,5984,0.996
49,5984,0.995
37,5984,0.987
86,5984,0.94
80,5984,0.939
60,5984,0.927
58,5984,0.918
32,5984,0.839
15,5984,0.806
28,5984,0.768
20,5984,0.735
52,5984,0.735
5,5984,0.728
17,5984,0.634
77,5984,0.54
0,5984,0.539
12,5984,0.518
42,5984,0.504
79,1739,2.534
7,1739,2.299
70,1739,2.159
47,1739,2.094
19,1739,1.86
14,1739,1.811
80,1739,1.676
75,1739,1.676
90,1739,1.612
82,1739,1.43
10,1739,1.339
55,1739,1.121
44,1739,1.091
34,1739,1.074
21,1739,1.072
3,1739,0.98
30,1739,0.972
11,1739,0.958
38,1739,0.939
50,1739,0.926
39,1739,0.884
31,1739,0.878
56,1739,0.812
64,1739,0.8
68,1739,0.77
33,1739,0.677
43,1739,0.655
85,1739,0.652
1,1739,0.604
73,1739,0.597
51,1739,0.562
34,1933,1.174
44,1933,1.103
39,1933,1.002
70,1933,0.961
55,1933,0.925
31,1933,0.909
20,1933,0.852
30,1933,0.849
3,1933,0.846
11,1933,0.823
21,1933,0.759
56,1933,0.751
50,1933,0.688
73,1933,0.674
14,1933,0.608
38,1933,0.604
68,1933,0.597
1,1933,0.567
6,1933,0.551
82,1933,0.542
47,1933,0.507
44,4350,2.431
55,4350,1.884
24,4350,1.469
89,4350,1.469
31,4350,1.331
56,4350,1.097
73,4350,0.982
6,4350,0.914
4,4350,0.878
11,4350,0.777
58,4350,0.693
15,4350,0.686
32,4350,0.652
50,4350,0.633
64,4350,0.624
37,4350,0.624
30,4350,0.571
3,4350,0.568
21,4350,0.537
26,4350,0.518
70,4880,2.702
14,4880,2.575
50,4880,2.352
31,4880,2.349
44,4880,2.323
11,4880,2.32
82,4880,2.31
3,4880,2.286
30,4880,2.284
56,4880,2.231
75,4880,2.215
6,4880,2.141
64,4880,2.068
34,4880,2.062
55,4880,2.044
26,4880,2.042
79,4880,2.025
73,4880,1.993
39,4880,1.99
4,4880,1.983
20,4880,1.964
24,4880,1.925
38,4880,1.857
81,4880,1.822
71,4880,1.776
37,4880,1.751
49,4880,1.749
7,4880,1.736
32,4880,1.699
28,4880,1.662
68,4880,1.635
80,4880,1.634
47,4880,1.626
72,4880,1.595
85,4880,1.572
83,4880,1.558
60,4880,1.543
43,4880,1.518
88,4880,1.504
19,4880,1.487
48,4880,1.419
61,4880,1.407
12,4880,1.317
89,4880,1.3
52,4880,1.298
66,4880,1.262
36,4880,1.245
86,4880,1.196
1,4880,1.19
90,4880,1.165
27,4880,1.151
54,4880,1.136
21,4880,1.13
51,4880,1.122
23,4880,1.072
25,4880,1.07
10,4880,0.999
5,4880,0.979
53,4880,0.93
33,4880,0.857
91,4880,0.828
13,4880,0.816
16,4880,0.816
41,4880,0.778
22,4880,0.726
0,4880,0.72
62,4880,0.699
42,4880,0.649
78,4880,0.637
8,4880,0.603
77,4880,0.598
73,6024,3.111
31,6024,1.947
44,6024,1.917
56,6024,1.817
34,6024,1.679
84,6024,1.661
6,6024,1.659
26,6024,1.644
28,6024,1.644
24,6024,1.604
4,6024,1.592
39,6024,1.57
78,6024,1.549
79,6024,1.524
55,6024,1.504
11,6024,1.497
52,6024,1.468
3,6024,1.465
30,6024,1.456
64,6024,1.456
51,6024,1.411
62,6024,1.398
42,6024,1.397
91,6024,1.371
81,6024,1.338
37,6024,1.326
70,6024,1.317
68,6024,1.302
60,6024,1.297
83,6024,1.293
72,6024,1.292
20,6024,1.286
27,6024,1.224
89,6024,1.202
32,6024,1.194
61,6024,1.153
48,6024,1.151
36,6024,1.147
49,6024,1.147
82,6024,1.086
53,6024,1.074
86,6024,1.074
33,6024,1.03
45,6024,1.015
75,6024,1.009
88,6024,0.989
7,6024,0.983
21,6024,0.939
50,6024,0.929
54,6024,0.914
14,6024,0.889
47,6024,0.877
19,6024,0.861
12,6024,0.848
69,6024,0.831
85,6024,0.811
57,6024,0.733
38,6024,0.708
90,6024,0.675
23,6024,0.613
43,6024,0.587
74,6024,0.559
80,6024,0.559
13,6024,0.506
82,4317,2.174
70,4317,2.157
14,4317,2.155
64,4317,1.785
90,4317,1.719
54,4317,1.645
7,4317,1.635
26,4317,1.336
79,4317,1.321
4,4317,1.234
75,4317,1.149
50,4317,1.111
10,4317,1.072
44,4317,1.037
38,4317,1.029
55,4317,1.008
6,4317,0.966
47,4317,0.96
67,4317,0.946
88,4317,0.927
31,4317,0.904
71,4317,0.881
49,4317,0.812
19,4317,0.792
77,4317,0.767
73,4317,0.76
11,4317,0.739
24,4317,0.709
1,4317,0.62
30,4317,0.616
3,4317,0.613
43,4317,0.597
56,4317,0.591
32,4317,0.572
34,4317,0.563
83,4317,0.53
86,4317,0.53
37,4317,0.524
25,4317,0.508
21,552,2.47
26,552,1.872
4,552,1.842
70,552,1.762
44,552,1.758
31,552,1.57
88,552,1.545
37,552,1.533
83,552,1.511
55,552,1.465
11,552,1.464
32,552,1.464
82,552,1.455
79,552,1.454
49,552,1.45
56,552,1.448
3,552,1.429
30,552,1.428
47,552,1.415
71,552,1.404
24,552,1.384
64,552,1.381
6,552,1.375
73,552,1.371
14,552,1.37
43,552,1.366
7,552,1.352
75,552,1.33
90,552,1.281
12,552,1.235
19,552,1.223
50,552,1.222
54,552,1.199
34,552,1.164
13,552,1.151
0,552,1.142
86,552,1.138
39,552,1.111
38,552,1.093
53,552,1.077
1,552,1.05
52,552,1.048
68,552,1.045
42,552,1.032
41,552,1.006
25,552,1.0
20,552,0.988
10,552,0.97
89,552,0.918
72,552,0.901
35,552,0.888
60,552,0.865
81,552,0.849
85,552,0.805
36,552,0.794
61,552,0.768
48,552,0.766
23,552,0.684
66,552,0.671
40,552,0.649
22,552,0.561
45,552,0.504
83,4589,3.542
26,4589,3.522
4,4589,3.425
49,4589,3.254
86,4589,3.224
12,4589,3.082
37,4589,2.712
88,4589,2.708
32,4589,2.691
23,4589,2.655
22,4589,2.379
13,4589,2.207
73,4589,2.187
44,4589,2.186
59,4589,2.159
53,4589,2.131
31,4589,2.096
11,4589,2.062
0,4589,2.06
30,4589,2.06
3,4589,2.059
24,4589,2.008
43,4589,1.972
68,4589,1.965
56,4589,1.948
6,4589,1.931
34,4589,1.92
55,4589,1.869
18,4589,1.848
39,4589,1.814
70,4589,1.773
20,4589,1.739
64,4589,1.714
79,4589,1.63
41,4589,1.588
54,4589,1.585
9,4589,1.574
21,4589,1.539
81,4589,1.533
50,4589,1.475
25,4589,1.43
10,4589,1.417
77,4589,1.349
7,4589,1.343
89,4589,1.322
91,4589,1.303
47,4589,1.285
61,4589,1.237
48,4589,1.235
82,4589,1.232
33,4589,1.227
72,4589,1.222
60,4589,1.197
28,4589,1.178
38,4589,1.159
51,4589,1.158
75,4589,1.158
52,4589,1.136
36,4589,1.114
19,4589,1.101
90,4589,1.093
14,4589,1.05
46,4589,1.024
67,4589,1.02
1,4589,0.973
42,4589,0.944
80,4589,0.748
78,4589,0.638
5,4589,0.54
71,4589,0.528
85,4589,0.526
66,4589,0.516
76,567,5.0
70,567,5.0
14,567,2.619
47,567,2.419
79,567,2.362
19,567,2.277
82,567,2.268
5,567,2.154
75,567,2.057
7,567,1.84
66,567,1.777
31,567,1.733
56,567,1.675
85,567,1.671
44,567,1.601
50,567,1.508
34,567,1.506
4,567,1.46
64,567,1.435
55,567,1.409
80,567,1.4
26,567,1.358
38,567,1.35
33,567,1.319
72,567,1.273
58,567,1.256
21,567,1.235
49,567,1.225
74,567,1.223
68,567,1.212
6,567,1.209
69,567,1.201
60,567,1.189
24,567,1.181
37,567,1.161
27,567,1.11
28,567,1.09
32,567,1.069
43,567,1.06
73,567,1.059
2,567,1.032
71,567,1.02
39,567,1.009
10,567,0.96
11,567,0.943
3,567,0.922
30,567,0.908
54,567,0.903
83,567,0.898
29,567,0.888
1,567,0.875
52,567,0.858
90,567,0.832
20,567,0.826
41,567,0.74
81,567,0.694
15,567,0.69
16,567,0.676
25,567,0.655
86,567,0.646
62,567,0.625
57,567,0.57
36,567,0.538
78,567,0.534
17,567,0.533
70,6260,2.073
82,6260,2.015
14,6260,1.936
21,6260,1.701
29,6260,1.6
75,6260,1.464
79,6260,1.457
10,6260,1.34
55,6260,1.283
6,6260,1.244
31,6260,1.224
73,6260,1.213
44,6260,1.143
50,6260,1.105
81,6260,1.018
4,6260,0.976
43,6260,0.971
90,6260,0.956
47,6260,0.95
20,6260,0.915
38,6260,0.897
56,6260,0.895
76,6260,0.885
64,6260,0.874
26,6260,0.864
68,6260,0.859
7,6260,0.846
72,6260,0.846
19,6260,0.839
30,6260,0.828
3,6260,0.825
11,6260,0.803
1,6260,0.798
34,6260,0.769
54,6260,0.76
39,6260,0.759
60,6260,0.753
67,6260,0.741
49,6260,0.735
24,6260,0.697
85,6260,0.688
66,6260,0.68
37,6260,0.676
71,6260,0.674
9,6260,0.654
42,6260,0.614
5,6260,0.557
44,2607,2.012
31,2607,1.865
70,2607,1.693
55,2607,1.66
38,2607,1.613
50,2607,1.559
19,2607,1.436
47,2607,1.432
64,2607,1.428
24,2607,1.41
56,2607,1.384
6,2607,1.368
43,2607,1.291
4,2607,1.277
73,2607,1.263
21,2607,1.256
85,2607,1.205
5,2607,1.143
11,2607,1.14
30,2607,1.128
3,2607,1.125
1,2607,1.04
79,2607,1.035
20,2607,0.996
37,2607,0.948
54,2607,0.892
75,2607,0.876
82,2607,0.869
7,2607,0.833
26,2607,0.824
34,2607,0.802
68,2607,0.751
71,2607,0.747
81,2607,0.72
90,2607,0.674
14,2607,0.674
28,2607,0.672
39,2607,0.671
89,2607,0.649
88,2607,0.606
32,2607,0.579
49,2607,0.533
44,4323,1.236
50,4323,1.114
4,4323,1.1
2,4323,1.069
53,4323,1.064
31,4323,1.05
66,4323,1.01
37,4323,1.004
32,4323,1.0
70,4323,0.951
85,4323,0.929
56,4323,0.883
14,4323,0.844
55,4323,0.797
38,4323,0.78
34,4323,0.78
26,4323,0.773
71,4323,0.772
77,4323,0.754
11,4323,0.714
30,4323,0.681
3,4323,0.678
75,4323,0.678
82,4323,0.638
88,4323,0.594
6,4323,0.584
24,4323,0.562
15,4323,0.533
47,4323,0.51
83,4323,0.508
64,4323,0.506
44,5518,1.933
24,5518,1.825
6,5518,1.704
31,5518,1.665
55,5518,1.644
56,5518,1.509
85,5518,1.379
4,5518,1.373
89,5518,1.368
34,5518,1.329
73,5518,1.305
72,5518,1.293
70,5518,1.271
64,5518,1.258
60,5518,1.253
81,5518,1.249
39,5518,1.208
68,5518,1.186
37,5518,1.136
26,5518,1.119
32,5518,1.069
30,5518,1.032
3,5518,1.029
11,5518,1.027
88,5518,1.021
83,5518,1.009
20,5518,1.005
66,5518,0.986
47,5518,0.973
28,5518,0.964
14,5518,0.952
79,5518,0.949
82,5518,0.938
10,5518,0.897
61,5518,0.862
48,5518,0.86
7,5518,0.751
19,5518,0.718
86,5518,0.692
36,5518,0.687
49,5518,0.667
52,5518,0.664
50,5518,0.652
90,5518,0.641
33,5518,0.64
43,5518,0.588
54,5518,0.533
64,2254,1.305
73,2254,1.153
44,2254,1.133
79,2254,1.008
31,2254,0.906
55,2254,0.891
76,2254,0.881
47,2254,0.877
58,2254,0.866
6,2254,0.864
7,2254,0.854
70,2254,0.804
61,2254,0.791
48,2254,0.788
28,2254,0.781
24,2254,0.776
85,2254,0.742
11,2254,0.721
56,2254,0.706
34,2254,0.696
19,2254,0.665
50,2254,0.614
30,2254,0.611
3,2254,0.608
75,2254,0.559
66,2254,0.557
29,2254,0.537
39,2254,0.529
81,2254,0.511
26,2667,2.163
44,2667,1.762
88,2667,1.71
38,2667,1.694
50,2667,1.574
71,2667,1.468
31,2667,1.386
60,2667,1.335
55,2667,1.305
72,2667,1.305
64,2667,1.302
56,2667,1.287
4,2667,1.245
24,2667,1.226
65,2667,1.211
49,2667,1.18
70,2667,1.144
73,2667,1.13
52,2667,1.103
75,2667,1.097
37,2667,1.05
82,2667,1.035
34,2667,1.023
68,2667,1.019
8,2667,1.0
6,2667,0.999
39,2667,0.988
30,2667,0.978
11,2667,0.978
3,2667,0.974
20,2667,0.972
14,2667,0.902
61,2667,0.884
48,2667,0.882
32,2667,0.857
89,2667,0.85
79,2667,0.809
58,2667,0.709
81,2667,0.697
83,2667,0.689
28,2667,0.66
63,2667,0.6
85,2667,0.594
7,2667,0.588
12,2667,0.561
66,2667,0.533
13,3610,1.479
26,3610,1.467
22,3610,1.447
49,3610,1.202
4,3610,1.143
83,3610,1.11
64,3610,1.046
44,3610,0.981
70,3610,0.981
12,3610,0.946
23,3610,0.936
0,3610,0.917
50,3610,0.878
71,3610,0.821
82,3610,0.806
14,3610,0.788
86,3610,0.74
54,3610,0.723
37,3610,0.717
38,3610,0.708
32,3610,0.68
75,3610,0.662
28,3610,0.655
88,3610,0.643
73,3610,0.601
31,3610,0.583
11,3610,0.575
85,3610,0.514
79,4442,2.122
70,4442,2.07
75,4442,2.069
7,4442,2.036
14,4442,1.831
47,4442,1.713
82,4442,1.672
50,4442,1.663
38,4442,1.62
19,4442,1.605
74,4442,1.514
31,4442,1.514
43,4442,1.482
21,4442,1.432
73,4442,1.357
56,4442,1.347
44,4442,1.265
64,4442,1.224
90,4442,1.205
11,4442,1.199
55,4442,1.191
26,4442,1.185
6,4442,1.174
4,4442,1.172
54,4442,1.158
3,4442,1.149
30,4442,1.137
20,4442,1.107
71,4442,1.082
10,4442,1.058
34,4442,1.03
28,4442,1.017
68,4442,0.999
24,4442,0.989
1,4442,0.987
85,4442,0.911
37,4442,0.911
49,4442,0.906
39,4442,0.882
80,4442,0.838
2,4442,0.817
32,4442,0.801
83,4442,0.742
25,4442,0.708
81,4442,0.699
67,4442,0.643
52,4442,0.643
58,4442,0.536
36,4442,0.533
88,4442,0.522
44,2305,2.538
24,2305,1.942
89,2305,1.942
17,2305,1.737
55,2305,0.773
85,2305,0.772
20,2305,0.748
6,2305,0.654
29,2305,0.597
68,2305,0.54
66,5807,1.938
85,5807,1.527
36,5807,1.306
55,5807,1.25
34,5807,1.241
50,5807,1.157
71,5807,1.146
68,5807,1.097
31,5807,1.085
4,5807,1.031
89,5807,1.003
44,5807,0.989
56,5807,0.973
24,5807,0.969
38,5807,0.968
11,5807,0.965
30,5807,0.956
3,5807,0.953
64,5807,0.922
26,5807,0.863
33,5807,0.854
6,5807,0.842
39,5807,0.812
73,5807,0.737
37,5807,0.716
32,5807,0.704
20,5807,0.67
60,5807,0.621
52,5807,0.599
72,5807,0.558
49,5807,0.541
81,5807,0.508
73,3392,2.39
31,3392,2.278
56,3392,2.195
44,3392,2.126
6,3392,2.08
34,3392,1.969
64,3392,1.965
26,3392,1.944
55,3392,1.934
39,3392,1.921
20,3392,1.899
4,3392,1.874
24,3392,1.865
54,3392,1.805
81,3392,1.797
70,3392,1.735
37,3392,1.679
11,3392,1.644
32,3392,1.627
49,3392,1.621
83,3392,1.617
3,3392,1.599
30,3392,1.597
10,3392,1.582
88,3392,1.571
82,3392,1.468
72,3392,1.449
43,3392,1.404
86,3392,1.397
79,3392,1.372
60,3392,1.367
14,3392,1.365
90,3392,1.336
12,3392,1.303
53,3392,1.254
68,3392,1.253
61,3392,1.224
48,3392,1.221
89,3392,1.219
28,3392,1.215
21,3392,1.206
25,3392,1.159
47,3392,1.142
7,3392,1.127
75,3392,1.108
80,3392,1.074
19,3392,1.033
51,3392,1.007
52,3392,0.984
67,3392,0.93
42,3392,0.842
13,3392,0.813
91,3392,0.809
9,3392,0.797
50,3392,0.793
0,3392,0.73
38,3392,0.71
59,3392,0.6
69,3392,0.577
1,3392,0.576
18,3392,0.54
77,3392,0.536
4,4558,0.689
44,4558,0.635
66,4558,0.56
26,4558,0.551
44,3196,1.503
6,3196,1.445
31,3196,1.374
64,3196,1.355
11,3196,1.33
3,3196,1.288
30,3196,1.282
81,3196,1.28
4,3196,1.254
55,3196,1.224
24,3196,1.17
56,3196,1.138
37,3196,1.128
73,3196,1.083
34,3196,1.004
36,3196,0.974
32,3196,0.914
26,3196,0.899
39,3196,0.877
50,3196,0.867
88,3196,0.866
68,3196,0.834
20,3196,0.826
85,3196,0.808
83,3196,0.799
38,3196,0.775
33,3196,0.753
66,3196,0.732
70,3196,0.714
28,3196,0.699
49,3196,0.654
82,3196,0.621
47,3196,0.585
89,3196,0.571
7,3196,0.555
19,3196,0.555
31,5187,1.93
24,5187,1.854
56,5187,1.788
44,5187,1.733
64,5187,1.712
6,5187,1.628
55,5187,1.621
34,5187,1.609
39,5187,1.556
70,5187,1.484
73,5187,1.434
3,5187,1.43
30,5187,1.417
89,5187,1.414
11,5187,1.413
81,5187,1.395
7,5187,1.346
79,5187,1.343
75,5187,1.335
72,5187,1.316
60,5187,1.311
14,5187,1.242
20,5187,1.198
61,5187,1.194
48,5187,1.192
4,5187,1.172
47,5187,1.168
19,5187,1.135
26,5187,1.072
80,5187,1.027
82,5187,1.005
32,5187,0.982
37,5187,0.981
28,5187,0.922
90,5187,0.866
88,5187,0.83
49,5187,0.814
50,5187,0.812
68,5187,0.8
1,5187,0.765
51,5187,0.73
12,5187,0.61
83,5187,0.505
26,4688,3.039
51,4688,2.792
31,4688,2.738
44,4688,2.659
56,4688,2.63
73,4688,2.54
24,4688,2.537
34,4688,2.53
48,4688,2.521
89,4688,2.517
42,4688,2.508
61,4688,2.503
39,4688,2.42
72,4688,2.384
6,4688,2.381
60,4688,2.269
81,4688,2.159
55,4688,2.129
28,4688,2.082
91,4688,2.072
79,4688,2.071
64,4688,2.037
87,4688,2.017
69,4688,1.905
33,4688,1.893
70,4688,1.736
49,4688,1.704
77,4688,1.703
4,4688,1.668
54,4688,1.641
90,4688,1.632
20,4688,1.584
10,4688,1.465
68,4688,1.444
52,4688,1.365
83,4688,1.33
35,4688,1.296
14,4688,1.295
86,4688,1.284
12,4688,1.282
11,4688,1.279
47,4688,1.257
62,4688,1.257
82,4688,1.226
22,4688,1.205
3,4688,1.195
30,4688,1.19
88,4688,1.187
13,4688,1.142
37,4688,1.135
0,4688,1.132
40,4688,1.094
75,4688,1.083
36,4688,1.073
59,4688,1.052
32,4688,1.025
21,4688,0.953
19,4688,0.932
25,4688,0.922
67,4688,0.921
84,4688,0.782
78,4688,0.759
53,4688,0.703
9,4688,0.65
23,4688,0.625
5,4688,0.569
1,4688,0.545
64,1880,1.142
70,1880,0.927
82,1880,0.797
31,1880,0.732
14,1880,0.731
90,1880,0.696
6,1880,0.651
1,1880,0.636
79,1880,0.6
10,1880,0.56
7,1880,0.554
55,1880,0.517
70,4242,2.859
75,4242,2.809
44,4242,2.807
31,4242,2.695
47,4242,2.674
79,4242,2.672
82,4242,2.611
19,4242,2.594
64,4242,2.58
11,4242,2.576
56,4242,2.547
14,4242,2.546
3,4242,2.545
55,4242,2.543
30,4242,2.541
73,4242,2.53
7,4242,2.523
6,4242,2.504
1,4242,2.463
24,4242,2.445
4,4242,2.399
90,4242,2.392
34,4242,2.38
26,4242,2.334
50,4242,2.266
20,4242,2.248
39,4242,2.235
43,4242,2.209
38,4242,2.178
88,4242,2.165
72,4242,2.159
54,4242,2.157
81,4242,2.138
48,4242,2.106
61,4242,2.103
21,4242,2.092
68,4242,2.075
37,4242,2.069
49,4242,2.062
60,4242,2.038
52,4242,2.033
28,4242,1.978
25,4242,1.946
32,4242,1.918
10,4242,1.913
83,4242,1.878
80,4242,1.871
71,4242,1.846
85,4242,1.845
89,4242,1.835
36,4242,1.814
51,4242,1.766
33,4242,1.709
42,4242,1.705
58,4242,1.688
66,4242,1.651
62,4242,1.625
86,4242,1.541
67,4242,1.502
78,4242,1.477
53,4242,1.428
27,4242,1.415
77,4242,1.398
45,4242,1.389
76,4242,1.358
29,4242,1.341
5,4242,1.213
12,4242,1.203
91,4242,1.199
87,4242,1.167
13,4242,1.164
0,4242,1.119
41,4242,1.094
84,4242,1.071
46,4242,1.039
57,4242,1.015
69,4242,0.995
23,4242,0.97
16,4242,0.937
15,4242,0.879
74,4242,0.853
22,4242,0.845
9,4242,0.83
40,4242,0.783
8,4242,0.575
2,4242,0.526
63,4242,0.526
70,3876,2.163
24,3876,1.957
44,3876,1.936
6,3876,1.791
64,3876,1.741
31,3876,1.729
73,3876,1.65
4,3876,1.64
55,3876,1.606
56,3876,1.538
81,3876,1.497
26,3876,1.491
14,3876,1.47
50,3876,1.469
89,3876,1.408
11,3876,1.35
83,3876,1.336
82,3876,1.323
30,3876,1.296
3,3876,1.293
88,3876,1.256
7,3876,1.231
37,3876,1.208
49,3876,1.201
21,3876,1.176
43,3876,1.169
32,3876,1.168
68,3876,1.167
28,3876,1.16
79,3876,1.147
54,3876,1.133
34,3876,1.111
10,3876,1.11
25,3876,1.099
47,3876,1.098
90,3876,1.089
85,3876,1.044
61,3876,1.02
48,3876,1.018
39,3876,1.017
72,3876,1.007
86,3876,0.99
60,3876,0.971
38,3876,0.937
12,3876,0.913
19,3876,0.91
20,3876,0.844
1,3876,0.785
75,3876,0.782
80,3876,0.731
23,3876,0.653
22,3876,0.615
33,3876,0.575
38,15,1.027
83,15,0.939
4,15,0.808
71,15,0.78
26,15,0.779
70,15,0.736
50,15,0.707
2,15,0.676
80,15,0.64
79,15,0.505
73,3682,1.187
7,3682,1.178
44,3682,1.107
47,3682,1.056
43,3682,1.012
21,3682,0.997
26,3682,0.851
70,3682,0.846
27,3682,0.813
82,3682,0.785
79,3682,0.763
31,3682,0.741
24,3682,0.717
19,3682,0.716
75,3682,0.684
30,3682,0.668
49,3682,0.668
3,3682,0.665
64,3682,0.662
56,3682,0.647
11,3682,0.642
34,3682,0.6
50,3682,0.595
39,3682,0.586
68,3682,0.579
90,3682,0.564
59,3682,0.532
28,3682,0.524
6,3682,0.52
88,3682,0.511
50,5636,2.671
73,5636,2.661
68,5636,2.397
75,5636,2.295
44,5636,2.261
38,5636,2.248
4,5636,2.188
1,5636,2.181
70,5636,2.168
11,5636,2.147
26,5636,2.12
43,5636,2.103
3,5636,2.103
30,5636,2.102
85,5636,2.092
31,5636,2.083
55,5636,2.05
71,5636,2.033
6,5636,1.993
37,5636,1.903
56,5636,1.887
83,5636,1.871
36,5636,1.868
32,5636,1.828
20,5636,1.807
49,5636,1.794
82,5636,1.792
21,5636,1.761
47,5636,1.756
66,5636,1.75
64,5636,1.75
19,5636,1.749
24,5636,1.741
34,5636,1.701
88,5636,1.699
14,5636,1.684
79,5636,1.623
52,5636,1.589
77,5636,1.584
81,5636,1.565
39,5636,1.483
25,5636,1.469
42,5636,1.467
28,5636,1.459
78,5636,1.458
33,5636,1.447
53,5636,1.436
7,5636,1.428
72,5636,1.424
10,5636,1.381
58,5636,1.348
90,5636,1.328
23,5636,1.27
86,5636,1.258
89,5636,1.233
54,5636,1.231
12,5636,1.222
51,5636,1.161
62,5636,1.152
48,5636,1.112
61,5636,1.1
60,5636,1.091
13,5636,1.063
0,5636,0.932
41,5636,0.909
8,5636,0.893
46,5636,0.868
87,5636,0.853
63,5636,0.822
40,5636,0.737
9,5636,0.736
80,5636,0.724
22,5636,0.723
91,5636,0.647
5,5636,0.562
27,5636,0.536
75,4359,2.349
7,4359,2.038
85,4359,2.026
70,4359,1.979
50,4359,1.944
44,4359,1.807
38,4359,1.803
82,4359,1.797
66,4359,1.788
1,4359,1.784
14,4359,1.777
47,4359,1.771
43,4359,1.754
19,4359,1.723
68,4359,1.713
11,4359,1.712
30,4359,1.7
3,4359,1.699
31,4359,1.695
6,4359,1.681
79,4359,1.667
73,4359,1.549
55,4359,1.501
56,4359,1.492
64,4359,1.488
24,4359,1.436
4,4359,1.378
36,4359,1.37
71,4359,1.369
34,4359,1.367
26,4359,1.36
81,4359,1.352
74,4359,1.268
39,4359,1.221
49,4359,1.182
72,4359,1.169
10,4359,1.14
37,4359,1.061
20,4359,1.04
80,4359,1.003
90,4359,0.992
88,4359,0.934
21,4359,0.932
83,4359,0.91
42,4359,0.91
28,4359,0.866
32,4359,0.852
9,4359,0.844
60,4359,0.796
52,4359,0.768
54,4359,0.76
12,4359,0.715
89,4359,0.707
25,4359,0.706
51,4359,0.672
69,4359,0.658
61,4359,0.654
48,4359,0.652
53,4359,0.581
62,4359,0.568
16,4359,0.567
58,4359,0.556
27,4359,0.552
86,4359,0.52
5,4359,0.515
60,1551,1.506
72,1551,1.482
44,1551,1.401
4,1551,1.132
64,1551,1.107
37,1551,1.061
70,1551,1.011
26,1551,0.953
31,1551,0.932
83,1551,0.859
34,1551,0.856
6,1551,0.802
39,1551,0.787
55,1551,0.782
73,1551,0.779
32,1551,0.693
86,1551,0.668
56,1551,0.658
82,1551,0.647
11,1551,0.64
30,1551,0.629
3,1551,0.626
68,1551,0.601
24,1551,0.581
61,1551,0.544
48,1551,0.542
14,1551,0.525
20,1551,0.522
85,1576,3.106
66,1576,2.505
38,1576,2.3
82,1576,1.984
50,1576,1.897
70,1576,1.59
79,1576,1.492
71,1576,1.457
14,1576,1.301
21,1576,1.244
44,1576,1.24
62,1576,1.191
11,1576,1.185
30,1576,1.158
3,1576,1.155
43,1576,1.115
31,1576,1.082
47,1576,1.063
75,1576,1.005
68,1576,0.917
4,1576,0.906
90,1576,0.845
17,1576,0.821
80,1576,0.82
55,1576,0.783
56,1576,0.758
6,1576,0.721
19,1576,0.713
27,1576,0.709
51,1576,0.698
64,1576,0.685
54,1576,0.683
10,1576,0.663
1,1576,0.637
34,1576,0.623
73,1576,0.608
37,1576,0.605
36,1576,0.596
76,1576,0.569
63,1576,0.533
26,1576,0.52
8,1576,0.51
32,1576,0.509
90,927,1.244
4,927,1.161
44,927,1.12
26,927,1.117
64,927,1.112
37,927,1.07
31,927,1.039
70,927,1.037
33,927,1.016
23,927,0.974
13,927,0.953
56,927,0.937
54,927,0.936
55,927,0.926
79,927,0.837
6,927,0.82
88,927,0.801
49,927,0.799
73,927,0.79
67,927,0.752
24,927,0.705
32,927,0.696
82,927,0.688
77,927,0.62
83,927,0.61
68,927,0.588
80,927,0.539
38,6292,0.8
30,6292,0.746
3,6292,0.743
11,6292,0.721
50,6292,0.697
71,6292,0.688
64,6292,0.62
61,6292,0.606
